ID,Source Server,Batch GUID,ROOTGUID,OrderId,Batch Name,Product Name,Batch Act Start,Batch Act End,Batch Transfer Time,Quantity,Material Name,Material Code,SetPoint Float,Actual Value Float,FormulaCategoryName,sp_prot
79,Server1,8492F577-6F18-4B49-88EE-06128ABE2FD8,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 1,FM Layer Gro Mash LM,2025-03-28 15:21:55.807,2025-03-28 16:27:20.703,2025-03-28 16:28:28.327,6000,MCP,2001445,14.256,14.23,FeedMill_Roller,204
80,Server1,8492F577-6F18-4B49-88EE-06128ABE2FD8,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 1,FM Layer Gro Mash LM,2025-03-28 15:21:55.807,2025-03-28 16:27:20.703,2025-03-28 16:28:28.327,12000,Molasses,100085,75,74.93013,FeedMill_Roller,NULL
81,Server1,8492F577-6F18-4B49-88EE-06128ABE2FD8,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 1,FM Layer Gro Mash LM,2025-03-28 15:21:55.807,2025-03-28 16:27:20.703,2025-03-28 16:28:28.327,6000,PMX 100364 Chick Starter Mash,100364,60,60.73999,FeedMill_Roller,203
82,Server1,8492F577-6F18-4B49-88EE-06128ABE2FD8,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 1,FM Layer Gro Mash LM,2025-03-28 15:21:55.807,2025-03-28 16:27:20.703,2025-03-28 16:28:28.327,12000,SALT.,100051,3.501,3.509998,FeedMill_Roller,204
83,Server1,8492F577-6F18-4B49-88EE-06128ABE2FD8,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 1,FM Layer Gro Mash LM,2025-03-28 15:21:55.807,2025-03-28 16:27:20.703,2025-03-28 16:28:28.327,6000,Sodium Bicarbonate,100052,9.318,9.179998,FeedMill_Roller,203
84,Server1,8492F577-6F18-4B49-88EE-06128ABE2FD8,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 1,FM Layer Gro Mash LM,2025-03-28 15:21:55.807,2025-03-28 16:27:20.703,2025-03-28 16:28:28.327,6000,SOYA BEAN 100359,100359,435.117,434.5,FeedMill_Roller,202
85,Server1,8492F577-6F18-4B49-88EE-06128ABE2FD8,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 1,FM Layer Gro Mash LM,2025-03-28 15:21:55.807,2025-03-28 16:27:20.703,2025-03-28 16:28:28.327,6000,Wheat Bran,200223,663.366,675.5001,FeedMill_Roller,201
86,Server1,E8D3BABE-C371-4360-A9B1-0698A7F5B7B0,6476FA1D-9E27-4F2B-A612-90B2FFFB7B7C,930,FM LOT-879Mix Grains Normal 10,mumtaz mix-grain,2025-03-28 21:35:48.657,2025-03-28 23:26:43.697,2025-03-28 23:27:49.050,6000,BARLEY,100334,750,749.8,FeedMill_Roller,202
87,Server1,E8D3BABE-C371-4360-A9B1-0698A7F5B7B0,6476FA1D-9E27-4F2B-A612-90B2FFFB7B7C,930,FM LOT-879Mix Grains Normal 10,mumtaz mix-grain,2025-03-28 21:35:48.657,2025-03-28 23:26:43.697,2025-03-28 23:27:49.050,6000,Bran Pellets,200321,330,318.6,FeedMill_Roller,202
88,Server1,E8D3BABE-C371-4360-A9B1-0698A7F5B7B0,6476FA1D-9E27-4F2B-A612-90B2FFFB7B7C,930,FM LOT-879Mix Grains Normal 10,mumtaz mix-grain,2025-03-28 21:35:48.657,2025-03-28 23:26:43.697,2025-03-28 23:27:49.050,6000,CORN,100038,735,737.7,FeedMill_Roller,201
89,Server1,E8D3BABE-C371-4360-A9B1-0698A7F5B7B0,6476FA1D-9E27-4F2B-A612-90B2FFFB7B7C,930,FM LOT-879Mix Grains Normal 10,mumtaz mix-grain,2025-03-28 21:35:48.657,2025-03-28 23:26:43.697,2025-03-28 23:27:49.050,6000,Limestone,100048,150,149.4,FeedMill_Roller,202
90,Server1,E8D3BABE-C371-4360-A9B1-0698A7F5B7B0,6476FA1D-9E27-4F2B-A612-90B2FFFB7B7C,930,FM LOT-879Mix Grains Normal 10,mumtaz mix-grain,2025-03-28 21:35:48.657,2025-03-28 23:26:43.697,2025-03-28 23:27:49.050,12000,Molasses,100085,90,90.08229,FeedMill_Roller,NULL
91,Server1,E8D3BABE-C371-4360-A9B1-0698A7F5B7B0,6476FA1D-9E27-4F2B-A612-90B2FFFB7B7C,930,FM LOT-879Mix Grains Normal 10,mumtaz mix-grain,2025-03-28 21:35:48.657,2025-03-28 23:26:43.697,2025-03-28 23:27:49.050,6000,RICE HUSK,100317,540,536.0001,FeedMill_Roller,201
92,Server1,E8D3BABE-C371-4360-A9B1-0698A7F5B7B0,6476FA1D-9E27-4F2B-A612-90B2FFFB7B7C,930,FM LOT-879Mix Grains Normal 10,mumtaz mix-grain,2025-03-28 21:35:48.657,2025-03-28 23:26:43.697,2025-03-28 23:27:49.050,12000,Water,1001,25,39.47314,FeedMill_Roller,100
93,Server1,E8D3BABE-C371-4360-A9B1-0698A7F5B7B0,6476FA1D-9E27-4F2B-A612-90B2FFFB7B7C,930,FM LOT-879Mix Grains Normal 10,mumtaz mix-grain,2025-03-28 21:35:48.657,2025-03-28 23:26:43.697,2025-03-28 23:27:49.050,6000,Wheat Bran,200223,330,337.6,FeedMill_Roller,201
94,Server1,E8D3BABE-C371-4360-A9B1-0698A7F5B7B0,6476FA1D-9E27-4F2B-A612-90B2FFFB7B7C,930,FM LOT-879Mix Grains Normal 10,mumtaz mix-grain,2025-03-28 21:35:48.657,2025-03-28 23:26:43.697,2025-03-28 23:27:49.050,12000,Wheat by Product,100330,75,75,FeedMill_Roller,202
95,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,AMA-Poultry,100517,1.2,1.13,FeedMill_Hammer,203
96,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,Beta Mannanese,100511,0.99,0.8399992,FeedMill_Hammer,203
97,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,CORN,100038,1536,1535.9,FeedMill_Hammer,201
98,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,DDGS,100427,147,144.7,FeedMill_Hammer,202
99,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,12000,MCP,2001445,20.865,20.87,FeedMill_Hammer,204
100,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,12000,METH,1004,11.1,11.10297,FeedMill_Hammer,100
101,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,12000,PMX 100314 Broiler Starter,100314,60,60,FeedMill_Hammer,204
102,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,Prebotic(Celmanax dry),100466,3,2.96,FeedMill_Hammer,203
103,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,Protease Enzyme,100389,0.6,0.72,FeedMill_Hammer,203
104,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,Recycle Broiler feed,200000,60,60,FeedMill_Hammer,202
105,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,RM Emulsifier,100560,0.75,0.7799988,FeedMill_Hammer,203
106,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,12000,SALT.,100051,4.5,4.590004,FeedMill_Hammer,204
107,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,SMCFA-Fatty acids,GM100465,0.75,0.710001,FeedMill_Hammer,203
108,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,Sodium Bicarbonate,100052,9.456,9.389999,FeedMill_Hammer,203
109,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,SOYA BEAN 100359,100359,976.35,974.8,FeedMill_Hammer,202
110,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,12000,Soya Oil,100024,48,48.03568,FeedMill_Hammer,100
111,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,12000,Water,1001,45,39.34257,FeedMill_Hammer,100
112,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,WHEAT,150066,165.393,171,FeedMill_Hammer,201
113,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,Wheat Bran,200223,12.546,14.69995,FeedMill_Hammer,201
114,Server1,1B133D99-682B-4355-B1C4-06C851853A91,CF0D184D-DB36-4DD6-A585-597299527334,940,FM LOT-887FM Maker  1 DDGS 2,FM Maker 1 DDGS,2025-03-29 15:00:57.117,2025-03-29 16:18:00.987,2025-03-29 19:08:22.207,6000,Xcelsio AAPF,GM0000,1.5,1.52,FeedMill_Hammer,203
115,Server1,C140A024-9D05-4028-85B0-0A9AF60A2DEF,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 2,FM Meat Maker3 New,2024-11-25 16:42:21.707,2024-11-25 17:45:46.483,2024-11-25 18:45:21.137,3000,BRAN,200223,20.292,20.70007,FeedMill_Hammer,201
116,Server1,C140A024-9D05-4028-85B0-0A9AF60A2DEF,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 2,FM Meat Maker3 New,2024-11-25 16:42:21.707,2024-11-25 17:45:46.483,2024-11-25 18:45:21.137,3000,CORN,100038,1860,1860.9,FeedMill_Hammer,201
117,Server1,C140A024-9D05-4028-85B0-0A9AF60A2DEF,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 2,FM Meat Maker3 New,2024-11-25 16:42:21.707,2024-11-25 17:45:46.483,2024-11-25 18:45:21.137,6000,MCP,2001445,12.405,12.5,FeedMill_Hammer,204
118,Server1,C140A024-9D05-4028-85B0-0A9AF60A2DEF,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 2,FM Meat Maker3 New,2024-11-25 16:42:21.707,2024-11-25 17:45:46.483,2024-11-25 18:45:21.137,6000,METH,1004,12,12.00378,FeedMill_Hammer,100
119,Server1,C140A024-9D05-4028-85B0-0A9AF60A2DEF,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 2,FM Meat Maker3 New,2024-11-25 16:42:21.707,2024-11-25 17:45:46.483,2024-11-25 18:45:21.137,3000,PMX 100392  Broiler Fin HP,100392,60,60.07999,FeedMill_Hammer,204
120,Server1,C140A024-9D05-4028-85B0-0A9AF60A2DEF,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 2,FM Meat Maker3 New,2024-11-25 16:42:21.707,2024-11-25 17:45:46.483,2024-11-25 18:45:21.137,3000,SALT.,100051,6,6.089999,FeedMill_Hammer,204
121,Server1,C140A024-9D05-4028-85B0-0A9AF60A2DEF,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 2,FM Meat Maker3 New,2024-11-25 16:42:21.707,2024-11-25 17:45:46.483,2024-11-25 18:45:21.137,3000,Sodium Bicarbonate,100052,6.303,6.369999,FeedMill_Hammer,203
122,Server1,C140A024-9D05-4028-85B0-0A9AF60A2DEF,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 2,FM Meat Maker3 New,2024-11-25 16:42:21.707,2024-11-25 17:45:46.483,2024-11-25 18:45:21.137,3000,SOYA BEAN 100359,100359,900,898.6,FeedMill_Hammer,202
123,Server1,C140A024-9D05-4028-85B0-0A9AF60A2DEF,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 2,FM Meat Maker3 New,2024-11-25 16:42:21.707,2024-11-25 17:45:46.483,2024-11-25 18:45:21.137,6000,Soya Oil,100024,30,30.06647,FeedMill_Hammer,100
124,Server1,C140A024-9D05-4028-85B0-0A9AF60A2DEF,053CFE57-5292-43BD-8D07-89A77BF83C77,458,FM Maker - 3 New 13-JUNE  - FM 2,FM Meat Maker3 New,2024-11-25 16:42:21.707,2024-11-25 17:45:46.483,2024-11-25 18:45:21.137,6000,Water,1001,30,43.55705,FeedMill_Hammer,100
125,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,12000,CORN,100038,1671.6,1670,FeedMill_Roller,201
126,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,6000,Limestone,100048,91.689,95.79999,FeedMill_Roller,202
127,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,6000,MARBLE Chips,100341,170.28,169.4,FeedMill_Roller,201
128,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,12000,MCP,2001445,19.032,18.99,FeedMill_Roller,204
129,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,12000,METH,1004,5.2164,5.216301,FeedMill_Roller,100
130,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,12000,Molasses,100085,30,30.0496,FeedMill_Roller,NULL
131,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,12000,Palm Oil,100284,34.2,34.31629,FeedMill_Roller,100
132,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,6000,PMX 100366 Layer Mash,100366,45,45.45,FeedMill_Roller,204
133,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,6000,Prebotic(Celmanax dry),100466,1.2,0.8999999,FeedMill_Roller,203
134,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,6000,SOYA BEAN 100359,100359,840.6,842.3,FeedMill_Roller,202
135,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,12000,Soya Oil,100024,55.71,55.75844,FeedMill_Roller,100
136,Server1,A97595B7-A87E-4028-9E63-0AF7C9C1E0FD,96DDCE82-CE13-4FB4-9E81-102926078DBD,942,FM LOT-889FM Layer Peak Mash 4,FM Layer Peak Mash,2025-03-29 12:23:02.877,2025-03-29 13:43:52.017,2025-03-29 19:06:31.317,6000,Wheat Bran,200223,35.472,35.90002,FeedMill_Roller,201
137,Server1,CF699C9D-379C-46BD-A65F-0B21B7B23F81,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 03,FM Meat Maker3 CR  New,2025-03-28 09:54:22.440,2025-03-28 10:56:13.307,2025-03-28 10:57:16.783,6000,CORN,100038,1860,1864.5,FeedMill_Hammer,201
138,Server1,CF699C9D-379C-46BD-A65F-0B21B7B23F81,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 03,FM Meat Maker3 CR  New,2025-03-28 09:54:22.440,2025-03-28 10:56:13.307,2025-03-28 10:57:16.783,6000,MCP,2001445,12.405,12.38,FeedMill_Hammer,204
139,Server1,CF699C9D-379C-46BD-A65F-0B21B7B23F81,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 03,FM Meat Maker3 CR  New,2025-03-28 09:54:22.440,2025-03-28 10:56:13.307,2025-03-28 10:57:16.783,12000,METH,1004,12,12.00378,FeedMill_Hammer,100
140,Server1,CF699C9D-379C-46BD-A65F-0B21B7B23F81,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 03,FM Meat Maker3 CR  New,2025-03-28 09:54:22.440,2025-03-28 10:56:13.307,2025-03-28 10:57:16.783,6000,PMX 100392  Broiler Fin HP,100392,60,60.10999,FeedMill_Hammer,204
141,Server1,CF699C9D-379C-46BD-A65F-0B21B7B23F81,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 03,FM Meat Maker3 CR  New,2025-03-28 09:54:22.440,2025-03-28 10:56:13.307,2025-03-28 10:57:16.783,6000,SALT.,100051,6,5.969999,FeedMill_Hammer,204
142,Server1,CF699C9D-379C-46BD-A65F-0B21B7B23F81,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 03,FM Meat Maker3 CR  New,2025-03-28 09:54:22.440,2025-03-28 10:56:13.307,2025-03-28 10:57:16.783,6000,Sodium Bicarbonate,100052,6.303,6.569999,FeedMill_Hammer,203
143,Server1,CF699C9D-379C-46BD-A65F-0B21B7B23F81,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 03,FM Meat Maker3 CR  New,2025-03-28 09:54:22.440,2025-03-28 10:56:13.307,2025-03-28 10:57:16.783,6000,SOYA BEAN 100359,100359,900,895.3,FeedMill_Hammer,202
144,Server1,CF699C9D-379C-46BD-A65F-0B21B7B23F81,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 03,FM Meat Maker3 CR  New,2025-03-28 09:54:22.440,2025-03-28 10:56:13.307,2025-03-28 10:57:16.783,12000,Soya Oil,100024,50,50.08731,FeedMill_Hammer,100
145,Server1,CF699C9D-379C-46BD-A65F-0B21B7B23F81,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 03,FM Meat Maker3 CR  New,2025-03-28 09:54:22.440,2025-03-28 10:56:13.307,2025-03-28 10:57:16.783,12000,Water,1001,30,39.40284,FeedMill_Hammer,100
146,Server1,C295D576-4383-4FB7-A3D7-0B3B42202735,6A94EE48-FB74-472B-8102-66708985FB7E,925,FM LOT-874FM Layer Breeder Pro 3,FM B Breeder Productio,2025-03-28 16:19:07.317,2025-03-28 17:26:10.717,2025-03-28 17:28:54.210,5714.285714,CORN,100038,1540.389,1542.3,FeedMill_Roller,201
147,Server1,C295D576-4383-4FB7-A3D7-0B3B42202735,6A94EE48-FB74-472B-8102-66708985FB7E,925,FM LOT-874FM Layer Breeder Pro 3,FM B Breeder Productio,2025-03-28 16:19:07.317,2025-03-28 17:26:10.717,2025-03-28 17:28:54.210,5714.285714,DL-Methionine Premix,100001,4.582857,4.559999,FeedMill_Roller,204
148,Server1,C295D576-4383-4FB7-A3D7-0B3B42202735,6A94EE48-FB74-472B-8102-66708985FB7E,925,FM LOT-874FM Layer Breeder Pro 3,FM B Breeder Productio,2025-03-28 16:19:07.317,2025-03-28 17:26:10.717,2025-03-28 17:28:54.210,11428.571428,Limestone,100048,69.37143,68.5,FeedMill_Roller,202
149,Server1,C295D576-4383-4FB7-A3D7-0B3B42202735,6A94EE48-FB74-472B-8102-66708985FB7E,925,FM LOT-874FM Layer Breeder Pro 3,FM B Breeder Productio,2025-03-28 16:19:07.317,2025-03-28 17:26:10.717,2025-03-28 17:28:54.210,5714.285714,MARBLE Chips,100341,166.0571,173.2,FeedMill_Roller,201
150,Server1,C295D576-4383-4FB7-A3D7-0B3B42202735,6A94EE48-FB74-472B-8102-66708985FB7E,925,FM LOT-874FM Layer Breeder Pro 3,FM B Breeder Productio,2025-03-28 16:19:07.317,2025-03-28 17:26:10.717,2025-03-28 17:28:54.210,5714.285714,MCP,2001445,20.70286,20.69,FeedMill_Roller,204
151,Server1,C295D576-4383-4FB7-A3D7-0B3B42202735,6A94EE48-FB74-472B-8102-66708985FB7E,925,FM LOT-874FM Layer Breeder Pro 3,FM B Breeder Productio,2025-03-28 16:19:07.317,2025-03-28 17:26:10.717,2025-03-28 17:28:54.210,11428.571428,Molasses,100085,22.857142856,22.9654,FeedMill_Roller,NULL
152,Server1,C295D576-4383-4FB7-A3D7-0B3B42202735,6A94EE48-FB74-472B-8102-66708985FB7E,925,FM LOT-874FM Layer Breeder Pro 3,FM B Breeder Productio,2025-03-28 16:19:07.317,2025-03-28 17:26:10.717,2025-03-28 17:28:54.210,11428.571428,Palm Oil,100284,30.482857141333,30.75434,FeedMill_Roller,100
153,Server1,C295D576-4383-4FB7-A3D7-0B3B42202735,6A94EE48-FB74-472B-8102-66708985FB7E,925,FM LOT-874FM Layer Breeder Pro 3,FM B Breeder Productio,2025-03-28 16:19:07.317,2025-03-28 17:26:10.717,2025-03-28 17:28:54.210,5714.285714,PMX 100552 Layer Breeder Production,100552,42.85714,42.59,FeedMill_Roller,203
154,Server1,C295D576-4383-4FB7-A3D7-0B3B42202735,6A94EE48-FB74-472B-8102-66708985FB7E,925,FM LOT-874FM Layer Breeder Pro 3,FM B Breeder Productio,2025-03-28 16:19:07.317,2025-03-28 17:26:10.717,2025-03-28 17:28:54.210,5714.285714,SOYA BEAN 100359,100359,727.1486,726.4,FeedMill_Roller,202
155,Server1,C295D576-4383-4FB7-A3D7-0B3B42202735,6A94EE48-FB74-472B-8102-66708985FB7E,925,FM LOT-874FM Layer Breeder Pro 3,FM B Breeder Productio,2025-03-28 16:19:07.317,2025-03-28 17:26:10.717,2025-03-28 17:28:54.210,11428.571428,Soya Oil,100024,24.385714284495,24.42715,FeedMill_Roller,100
156,Server1,C295D576-4383-4FB7-A3D7-0B3B42202735,6A94EE48-FB74-472B-8102-66708985FB7E,925,FM LOT-874FM Layer Breeder Pro 3,FM B Breeder Productio,2025-03-28 16:19:07.317,2025-03-28 17:26:10.717,2025-03-28 17:28:54.210,5714.285714,Wheat Bran,200223,208.3086,204.8,FeedMill_Roller,201
